address,seed_same_naive,seed_same,seed_suspicious,less_5_tx,less_10_tx,interacted_other_ctbt,count_interaction_with_pool,count_interaction_with_toxic,count_interaction_with_airdrop_m,is_airdrop_master,count_interaction_with_tornado,count_interaction_with_disperse,has_interaction_toxic,has_no_pool_interaction,has_interaction_airdrop_m,has_interaction_tornado,has_interaction_disperse,count_flags,suspicious_1,flagged
0x614ee92f226701dcf79eab668ab76a5bcd82aaec,False,False,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x616cad18642f45d3fa5fcaad0a2d81764a9cba84,True,True,False,False,False,False,1,0,1,False,0,0,False,True,True,False,False,2,False,True
0x6199dd389099276ca5ab25ff7e418498734abf48,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x61ffe691821291d02e9ba5d33098adcee71a3a17,True,True,False,False,False,True,14,0,6,False,3,0,False,False,True,True,False,3,True,True
0x6280aeb92c12ef44e04a053d3d23e563b4217382,False,False,False,False,False,False,3,0,2,False,0,0,False,True,True,False,False,2,False,True
0x62e9d933c4753e3e82d7dbb5411e928aeaf5c98d,True,True,False,False,False,False,0,0,3,False,0,0,False,True,True,False,False,2,False,True
0x6375885ce997543cc7e057fe9af3e255d52fb4f4,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x639749b7b08aee65039c21d8a411103c6cebebf0,False,False,False,False,False,True,6,0,9,False,0,0,False,False,True,False,False,2,False,True
0x63b1efc5602c0023bbb373f2350cf34c2e5f8669,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x63d5280985b97533dc3ce70df00fff8b32ad346b,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x640acfb9086ec79dbce8aa05373a722814725959,False,False,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x643328fb9032ee56b011d6871e49e3ee0105e38a,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x644c2d5e2626dbb992293726f14e3dfeeac1396f,False,False,False,False,False,True,0,0,1,False,0,0,False,True,True,False,False,3,True,True
0x648e7865bdfac56c0233a9999206867725ece54d,False,False,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x64d2ed8cfb02f592cc4a7c7359e9c8c104d2a3b7,False,False,False,False,False,False,78,0,3,False,0,0,False,False,True,False,False,1,False,True
0x64ec6f02a2e232ee20b1e0b8f280b42dc2c2d6ee,False,False,False,True,True,True,0,0,0,False,0,0,False,True,False,False,False,4,True,True
0x6570620407af4dbfe9350c887936dcabd58702e6,True,True,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x6596913ec71c76b72dc145ff9e5f04799db881a4,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x65e1f863e632c9643d413bfc54a6627f6d43f186,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x66b056b4ef6a8b6a313d22eac8147077308566cf,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x66eeb3fb677bb8945c2750451720b78de4216294,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x671b0a9ec76fe8a75c27df4a93c7d02bcda065e9,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x6722f06cad566584430f352bd8ba2c782f17832c,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x6733c60e6e02f9c8fa221db1aea018d80d949861,False,False,False,False,False,False,1,0,0,False,0,0,False,True,False,False,False,1,False,False
0x67a1093a10cca2f585ad1546bd0b7bb91d6014f5,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x67ed5a2014fa5221fdd010b1f2ec30ee2a9f0cec,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x683c615cde1449674b19feff1e2e1e05a5726b79,False,False,False,False,False,True,0,0,1,False,0,0,False,True,True,False,False,3,True,True
0x684ce401cd0b157700ddd67519b9effa24dfd6e8,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x685403a926846d4fd11ab93b75d5fff5a7187190,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x686959e4619215580a58116b483b183a576f89f1,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x693edbcf118ec982f5a8101498b6c789470b0b89,False,False,False,False,False,True,1,0,3,True,2,0,False,True,True,True,False,5,True,True
0x69f172cded2d2dd3e0c31a572c0372d40442fc6f,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x6a074d9b5880859c7094939806e6aaf6dafbb882,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x6a3774e5439308b692199f31fc51e5d4d3c573a3,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x6a56edc5c5f1740208a40bdb6664d2209dc76c7d,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x6b2a13ef8d22df9bf44a5a4532e1b0bbcce6444a,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x6b5918d8ef9094679f4b4e1bf397a66ea411b118,False,True,True,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x6b829b77993c8fea4296f5085341162bb7138c9a,False,False,False,False,False,False,1,0,15,False,0,0,False,True,True,False,False,2,False,True
0x6c320a427a22012486722cf8e8b504ac1c0f3b2a,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x6c3f373baec5d2d0fb3c82c4f3db5e48873ae363,True,True,False,False,False,False,6,0,0,False,0,0,False,False,False,False,False,0,False,False
0x6d465d2081b799770d0ce7e755d8db1665903ffb,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x6d526f6b4c86fbdc8e359e6bef4cd6a42acea2d7,True,True,False,False,False,False,6,1,3,True,0,0,True,False,True,False,False,3,True,True
0x6d76432d71f7ed4fb53f4b2d38bf3ff3e20632a1,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x6d8dec3fd68d94a7189a98346ea52b4d32e00012,False,False,False,False,False,False,36,0,0,False,0,0,False,False,False,False,False,0,False,False
0x6e487ead2f7cf8caaf011c635d8ba978d38934bc,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x6e873e25ecea5820d3c560bc668240d94633a11b,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x6e9becc317bf34e9394a2000f9a9a61dfad596fe,False,False,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x6fd31aabe056c95a87158f1e69629702ad3fcbaf,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x6fe22a69cbf3668c3ac7c3b7b2a499109a50e205,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x6fe74660d9ccad62f5ce15657e95453f1c54b6fb,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x708621fea6a3e127f775886f4fcc5a7edc6cc736,False,False,False,False,False,False,43,0,15,True,0,0,False,False,True,False,False,2,False,True
0x709628371d2bcb47d5e2bb24f1793ed0889a31d5,True,True,False,False,False,False,7,0,0,False,0,0,False,False,False,False,False,0,False,False
0x70ad52a9b22dacddfb81b324e580db1605de7526,True,True,False,False,False,False,0,0,2,False,0,0,False,True,True,False,False,2,False,True
0x70b224998167a500ef39ed91e35ad133d996e744,False,False,False,False,False,True,2,0,4,True,0,0,False,True,True,False,False,4,True,True
0x70d628288d3b2244b9c2fe12b8c987162380c642,False,False,False,False,False,False,46,0,24,True,0,0,False,False,True,False,False,2,False,True
0x712054225ac08595422b0bee4c386bd420f7e166,True,True,False,False,False,False,1,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7136fbddd4dffa2369a9283b6e90a040318011ca,False,False,False,False,False,False,50,0,6,False,1,0,False,False,True,True,False,2,False,True
0x7137a13092153a07c9f46afa82da62e7d829b749,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x71eb0e4ff56c63cf6d671fb57d057d8ccefff47f,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x71f84aa585e1eda8852dad8dff3a69d114366dba,False,False,False,False,False,False,8,0,1,True,0,0,False,False,True,False,False,2,False,True
0x721ba19c32051fd8e851a74958c52936516c7fdc,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x7267db34b6072080923f92e626c2fc5da91ff25b,True,True,False,False,False,True,3,0,2,False,0,0,False,True,True,False,False,3,True,True
0x72bc5f4cbfbdc6186f5a1af8850d98a12376a6b2,False,False,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7307174ed422e37cb5254b944ffa762907f0b41b,False,False,False,True,True,True,0,0,1,False,0,0,False,True,True,False,False,5,True,True
0x73d23cb82f9c4d9473c12ce0be89fe6be0aa103e,False,False,False,False,True,True,0,0,0,False,0,0,False,True,False,False,False,3,True,False
0x73d2b93edad503d133a265689c7b476304824f28,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x73f614506a24b7fe3c7eb6a751e39b61caea84da,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x74160cb9d7900c65e9f716bf3fde36c0ec335a78,True,True,False,True,True,True,0,0,1,False,0,0,False,True,True,False,False,5,True,True
0x7423e16730ca938ac65e2e901e255fc7e39d9f63,True,True,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x745339df47cb4186be2fc573e81d50e598b99aef,True,True,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x74bd22d3a0b424fc37fd7469fad60bc50f17ea5a,True,True,False,False,False,False,4,0,0,False,0,0,False,True,False,False,False,1,False,False
0x74d0a27435d28b28c79b62ae971d6e8e634334bc,True,True,False,False,False,True,2,0,0,False,0,0,False,True,False,False,False,2,False,False
0x75524508ae826e7e686e24664816eba3b162f61d,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x75fa03b5fb58c1b2fe74609e7ae4e87fe02d53a2,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x767a60f295aedd958932088f9cd6a4951d8739b6,False,False,False,False,False,False,78,1,8,True,0,0,True,False,True,False,False,3,True,True
0x7688660055967db4d0b68d4e0cc3a43b2a5f044b,False,False,False,False,False,False,1,0,0,False,0,0,False,True,False,False,False,1,False,False
0x76b4b991d3ae570a2d0d04ed511e9779080c5340,False,False,False,False,False,False,13,0,0,False,0,0,False,False,False,False,False,0,False,False
0x76b7de079c28008093ceb305336c7a527b192d53,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x76f536f370f89667804d1b02807e76d668ed4415,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x770569f85346b971114e11e4bb5f7ac776673469,True,True,False,False,False,False,1,0,0,False,0,0,False,True,False,False,False,1,False,False
0x770581bca41bdb7d59e06fff84a5b23bc791eac8,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x7741df7afca7ac27324efbcdd117372c5984b017,False,False,False,False,False,True,2,0,10,False,0,0,False,True,True,False,False,3,True,True
0x777beff9b3610316cf3e37246f0f9338fdc48302,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x7811df09c3415e99beb22122123932e2fe1ef0b0,False,False,False,False,False,False,53,0,0,False,0,0,False,False,False,False,False,0,False,False
0x7821b4697401edc27ab2719ff4d7a6a7737d28c3,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7879d92f39425ec5c06a12ac29188b6bfac20097,True,True,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x7929ff721516111056b3b36259846f9b942400a9,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x794bb1b8faf3fc8431c85ab2ae2f7b1c847db80f,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x794cec5ee2659859050d29d858cf46191649e1fa,False,False,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7a9e7a1fe90e483b4b60c569068912cbd9879d12,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x7adc9725c5446de1c4df4bf132c74e1c064643a5,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x7b082a51792c5528f98dc6f5660bdeb3573766fd,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7b84c9d300551af54f1b415d5bf211f852725dd6,False,False,False,False,False,True,0,0,3,False,0,0,False,True,True,False,False,3,True,True
0x7baa381be7a257e34f197df30da038567b706d14,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7bb3db8429059684bf2ceb01861e6438b4b99fc0,False,False,False,False,False,True,2,0,0,False,0,0,False,True,False,False,False,2,False,False
0x7bc1d6e8150d4c96917901c26c922dd64654b3c3,True,True,False,False,False,False,64,1,0,False,0,0,True,False,False,False,False,1,False,True
0x7bc7e2f2a9dd8571eea648253dd37cd179e7abed,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x7bf951154a507016bcc9428c650874ecdc0777e6,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7c99670ecc3a57cd1a8d1bdfc8e2ff5b4527b382,False,False,False,False,False,False,1,0,5,False,0,0,False,True,True,False,False,2,False,True
0x7d547666209755fb833f9b37eebea38ebf513abb,False,False,False,False,False,True,4,0,10,False,0,0,False,True,True,False,False,3,True,True
0x7e1765965342484709ae3c39e3ea7745ec827bef,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7f07bd80ff4efd971571719f53d8283505605255,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x7f4cb83fd6c52f46b03ff35b74fdfa1017319c7b,True,True,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7f96a6269b00c56cdc319721be80bf8c290324a5,False,False,False,False,False,False,2,0,0,False,0,0,False,True,False,False,False,1,False,False
0x7fc11e3fa80e36ac7e794d301882652f79a44b41,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x8073639b11994c549eda58fc3cd7132a72aadf10,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x808bd22bf3a74004d5ea118e8ebb20e09c19d8b0,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x80bfb857770a802f7ef375921ad5e83c76214a2d,True,True,False,False,False,False,13,0,1,False,0,0,False,False,True,False,False,1,False,True
0x80cd0d581f234181c051eb57d3229871f4bf4f1a,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x817c48bb59e866d5baefc9a90d04a0ce4e7d543b,True,True,False,False,False,True,3,0,2,False,0,0,False,True,True,False,False,3,True,True
0x819beb34d88d07bd10cf883278bbbac06cacf502,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x826976d7c600d45fb8287ca1d7c76fc8eb732030,False,False,False,False,False,True,20,0,3,False,0,0,False,False,True,False,False,2,False,True
0x8286a9a98dd3a31754b116d68d154170e93072e4,True,True,False,False,False,False,21,0,0,False,0,0,False,False,False,False,False,0,False,False
0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,True,True,False,False,False,False,6,0,1,False,0,0,False,False,True,False,False,1,False,True
0x829cb63c3220c66ad563641d342ff152a5ee3390,False,False,False,False,False,False,7,0,0,False,0,0,False,False,False,False,False,0,False,False
0x8340cf0aae18ab3f457e9b918c316294abbd07d2,False,False,False,False,False,False,0,0,1,False,0,0,False,True,True,False,False,2,False,True
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,False,False,False,False,False,True,245,0,96,True,8,1,False,False,True,True,True,5,True,True
0x83a76d3d563a57b3ee7689232c3789e64ba71772,True,True,False,False,False,False,0,0,0,True,0,0,False,True,False,False,False,2,False,True
0x83c23c573838fc52152956e0be7551c2800cee15,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x8400a71148f3371b3b7e65d408a3d88e343e9d38,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x841c11b14c428dd591093348b8afa2652c863988,False,False,False,False,False,True,1,0,6,False,0,0,False,True,True,False,False,3,True,True
0x84f1cb27f0822135708aa879bbf04767af18019a,False,True,True,False,False,True,2,0,0,False,0,0,False,True,False,False,False,2,False,False
0x850a146d7478daaa98fc26fd85e6a24e50846a9d,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x85274906f537e0aa3823855bd6a0e374c771d19b,False,False,False,False,False,True,4,1,3,False,0,0,True,True,True,False,False,4,True,True
0x85285934a1fa27279cfb7774589f210960b9b328,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x854711f82e1df2dc0278f623e9c66a2dbef5389a,True,True,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x858ff8cc257230f708764dce5925ddd9d0461e6e,False,False,False,False,True,False,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x8606a1546b993bc96c36b6275b81fd597d657508,False,False,False,False,True,True,0,0,0,False,0,0,False,True,False,False,False,3,True,False
0x8685d1b09d60d50f2300d243e80fabf0433a5279,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x869ddba4607193c584455db82126aed5ab29e3c9,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x86d9dc0fc8bc5ad48373eeefaff4826a081db114,False,False,False,False,False,False,57,0,7,False,0,0,False,False,True,False,False,1,False,True
0x86f6033b1bd86b65eda421fc860eaea2160067f5,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x873f1a2325e52e7462f8a112460a4f4fbbb8e155,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x87d922aec2a6a4c4b212a95a34a5a99245d2dd99,True,True,False,False,False,True,0,0,1,False,0,0,False,True,True,False,False,3,True,True
0x882206dde22345a2f0afbf624a7e059edf6f35fb,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x88e568ebf21d7f60ddcd46adb72fe91a8b7bc0f6,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x89343fbf39e484bbf502a9b564b3c9dfeb1b6e59,True,True,False,True,True,True,0,0,0,False,0,0,False,True,False,False,False,4,True,True
0x895609d1c322948db82b6914e64020b96b40310e,True,True,False,False,False,False,1,0,2,False,0,0,False,True,True,False,False,2,False,True
0x898a7d290aa97e256f55374a2153ba81300725eb,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x89f04f5c012eda374e38a7012aeb3cb43c90a52f,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x89fbe6875c932258b5541e2c1d3f64e597fb83c4,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x8a205728f464b0755f72780df1763d1e1f0f5ba5,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x8a2ec4cc1d731bbace15fc5d234690a0788610a7,True,False,True,True,True,True,0,0,0,False,0,0,False,True,False,False,False,4,True,True
0x8a4bec7e448e628a56574299db5b9464735877e3,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x8a5e7fdc78330b69a066c52c4a8deda12167e938,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x8a83716acd66d9e1fb18c9b79540b72e04f80ac0,False,False,False,False,False,True,558,0,94,True,1,0,False,False,True,True,False,4,True,True
0x8ad557e25766c99e28e6fe8e3e0fbf87e452b23d,True,True,False,False,False,False,7,0,0,False,0,0,False,False,False,False,False,0,False,False
0x8ae4a38768cb5c5b5f9f9aeca1b8009b587bda1a,False,False,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x8b020a9bf3e5d04682ae9e05f7ff2dea0375449a,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x8ba1f109551bd432803012645ac136ddd64dba72,False,False,False,False,False,False,3,0,4,False,0,0,False,True,True,False,False,2,False,True
0x8bb8b015cce1ea68d6072fc1ee71f6af2b315a88,True,True,False,False,True,True,0,0,0,False,0,0,False,True,False,False,False,3,True,False
0x8bf2ffc89c70efbe245aa81cc597c7e359925d61,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x8c3a198929e8796a09f017d11b56f684679a4721,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x8cec21ad3babb5311c6e9df03e92a66ab5d65615,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x8cfc1bc30d5ceb882d78f8176fcada031e4965ae,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x8d07d225a769b7af3a923481e1fdf49180e6a265,False,False,False,False,False,False,270,0,2,False,0,2,False,False,True,False,True,2,False,True
0x8d30b13c682d42a921b977d161e29f161645833f,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x8d580b7c67a055656a4d23bb8d3f647855156585,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x8d62262e175900a32c695a65d7e5506084f0c6e3,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x8da48e5846c06b558970acd42edc7da8799481e4,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x8e1d7b064d3ef9f8d106ab9f95e929f83f883712,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x8e8c30a592f339715b29e1a43cdabb403eb4b385,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x8efd27a5a585e2220d3d013f24722d8474eaa6f9,True,True,False,False,False,True,1,0,0,False,0,0,False,True,False,False,False,2,False,False
0x8efed8b20b32ff9a3cc5b821ec846577a90320ad,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x8f21bd39fcaea3a729d46339a383081ecb7e84e0,True,True,False,False,False,False,7,0,0,False,0,0,False,False,False,False,False,0,False,False
0x907c804524e39a87914f70dadba9bf2fd5be9491,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x90b62a4ea00b214b6838799c11a9ae3585b32af5,False,False,False,False,False,False,25,0,2,False,0,0,False,False,True,False,False,1,False,True
0x91085bb41b042e6d44095f6e8fe36984536add81,False,False,False,False,False,False,49,0,0,False,0,0,False,False,False,False,False,0,False,False
0x9131842aa84a747e19cc8b8f4e2eb8f6d03d9a3b,False,False,False,False,False,True,35,0,0,False,0,0,False,False,False,False,False,1,False,False
0x921f80499a00ac6e95aae0daa411d338f41d5da2,False,False,False,False,False,True,3,0,0,False,1,0,False,True,False,True,False,3,True,True
0x9234611c5b21495489d764b8c80f4d6870c70e3c,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x9259f1d4d54873c2b928fb5679dba0c5046acf20,False,False,False,False,False,False,1,0,0,False,0,0,False,True,False,False,False,1,False,False
0x929e1c992abcadba9231f095f9ae2f2a89c93f21,False,False,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x92c6a588d00d0afd161aa68742cccb7fdda630fd,False,False,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x9325564ade7683706107685cf1993678b1163261,False,False,False,False,False,False,59,0,10,True,18,16,False,False,True,True,True,4,True,True
0x937f5b32bc3cafcd1b02462f93e6ae5a843f6c6a,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x93907de38066d70109935732757b625d636e47b6,True,True,False,False,False,True,16,1,0,False,0,0,True,False,False,False,False,2,False,True
0x9390fa8656a161442928b442300358d82bec28b0,True,True,False,False,False,True,2,0,0,False,0,0,False,True,False,False,False,2,False,False
0x939e7ad8117eff7fb6639c19f8d50cad91302114,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x93b5daea8e630ee2d3408cf52263ce809ea8b6fa,False,False,False,False,False,False,14,0,2,False,0,0,False,False,True,False,False,1,False,True
0x9438914999753ceb6452c78adc7674bc8cc6e8c9,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x9474b35da12a85a656697c16c914a5c8e803587b,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x947c7a2817b8ef7b64e1ac2975f2b79fa41296cb,False,False,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x94866be528385546b658c85bdcc6f414a2fb5fd4,True,True,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x94aaf5ceb457057ac4d1588257988d487272984f,False,False,False,False,False,False,7,0,11,False,0,0,False,False,True,False,False,1,False,True
0x9526530a07ebca8b037f66dbf288eac84d8c4dfc,True,True,False,False,True,False,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x954f716e6de059360d278b773138f8e046696721,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x958a94e3edee24d1864a306e0712f4cb500eb6cb,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x958c20a43f5206f186b0195ccb61acb724b2ee1e,True,True,False,False,False,False,5,0,6,False,0,0,False,True,True,False,False,2,False,True
0x96d3a8f8d712667a5e32063d9d970b253c075e74,True,True,False,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x96ec133dc5a6b076b0774aa7af1e1ecb84603145,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x971a7c059a6e8e6016945518ff03089de88a2c37,True,True,False,False,False,False,3,0,0,False,0,0,False,True,False,False,False,1,False,False
0x975a0e1bf2fdf3f4e5ba31b6c5774e73573b6b65,False,True,True,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x97631b4f34cbf9f5fee88d2a5dd7a72de568742a,True,True,False,False,False,False,0,0,0,False,0,0,False,True,False,False,False,1,False,False
0x978452c747ee0b617285caf3c50cae0103af5656,False,False,False,False,False,False,3,0,8,True,3,0,False,True,True,True,False,4,True,True
0x978eb534b26cb8749d352a2c94ec21e659e4248d,True,False,True,False,False,True,0,0,0,False,0,0,False,True,False,False,False,2,False,False
0x97c79d589d8c8fa8b3c1ba2e8a158a8beae25a12,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x9801434f58a9b5b62c905627fd9eaaef972b0c59,True,True,False,True,True,False,0,0,0,False,0,0,False,True,False,False,False,3,True,True
0x984b18b1823fef04a4ca7cf1e8a0ef5359fa522f,False,False,False,False,False,False,4,2,10,False,0,0,True,True,True,False,False,3,True,True
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,False,False,False,False,False,False,86,0,55,True,4,0,False,False,True,True,False,3,True,True
